cluster_num,background_threshold,cluster_num_intensities_avg,cluster_num_intensities_max,cluster_num_intensities_min,cluster_num_intensities_std,cluster_peak_intensities_avg,cluster_peak_intensities_max,cluster_peak_intensities_min,cluster_peak_intensities_std,cluster_sizes_avg,cluster_sizes_std,cluster_sizes_max,cluster_sizes_min,cluster_sizes_sum,cluster_x_avg,cluster_y_avg,cluster_dist_min,cluster_dist_max,largest_clusters_distance,brightest_clusters_distance,num_large_clusters,num_small_clusters,num_bright_clusters,num_dark_clusters,num_large_bright_clusters,num_small_bright_clusters,num_large_dark_clusters,num_small_dark_clusters
54.0,0.0,6.962962962962963,41.0,1.0,10.22517402362635,14.24074074074074,255.0,1.0,38.45821936190416,37.888888888888886,43.574400685055075,198.0,1.0,2046.0,497.74074074074076,473.64814814814815,16.0,1269.5262896056938,573.7054993635672,438.71858861917394,40.0,14.0,20.0,34.0,20.0,0.0,20.0,14.0
48.0,0.0,6.791666666666667,58.0,1.0,12.551491168604453,15.75,255.0,1.0,47.28437902732783,34.0625,47.33189826903206,191.0,1.0,1635.0,487.9583333333333,520.1458333333334,8.94427190999916,1285.3843783086832,585.7209233073376,487.7396846679589,36.0,12.0,12.0,36.0,12.0,0.0,24.0,12.0
53.0,0.0,8.415094339622641,62.0,1.0,14.332222519539341,25.339622641509433,255.0,1.0,61.6067698424746,34.18867924528302,40.74404996670764,191.0,1.0,1812.0,480.07547169811323,531.0188679245283,12.041594578792296,1295.1208437825405,914.1083086811979,388.80329216713176,46.0,7.0,18.0,35.0,18.0,0.0,28.0,7.0
61.0,2.0,9.540983606557377,82.0,1.0,15.72048237954653,23.983606557377048,255.0,3.0,52.64775984313996,41.52459016393443,49.743804806581835,239.0,2.0,2533.0,472.4754098360656,529.5573770491803,18.027756377319946,1216.03823953032,887.9470704946326,887.9470704946326,55.0,6.0,35.0,26.0,35.0,0.0,20.0,6.0
57.0,1.0,10.24561403508772,79.0,1.0,18.148781508327108,26.54385964912281,255.0,2.0,64.05865463952483,43.40350877192982,57.13414797545774,277.0,1.0,2474.0,480.4736842105263,478.56140350877195,16.76305461424021,1258.1243976650321,344.84344273887535,344.84344273887535,46.0,11.0,28.0,29.0,28.0,0.0,18.0,11.0
1049.0,209.0,4.217349857006673,46.0,1.0,6.162128270053261,223.0514775977121,255.0,210.0,10.813402172712843,189.74737845567208,2202.4391691181104,53384.0,1.0,199045.0,416.2993326978074,413.6224976167779,2.0,934.2001926782075,501.20853943244026,391.9438735329333,325.0,724.0,1049.0,0.0,325.0,724.0,0.0,0.0
63.0,1.0,8.825396825396826,93.0,1.0,17.817006039388577,24.07936507936508,255.0,2.0,62.77328862403371,43.41269841269841,68.89551208012072,373.0,1.0,2735.0,566.8571428571429,529.7460317460317,12.649110640673518,1141.8252931162456,220.4654167891191,985.2700137525753,53.0,10.0,27.0,36.0,27.0,0.0,26.0,10.0
800.0,2.0,1.54125,84.0,1.0,4.483948978021494,4.31625,255.0,3.0,14.244954753789148,16.82,50.69211082604472,665.0,1.0,13456.0,532.09375,534.13125,2.0,1372.2069814718186,379.8631332466998,34.17601498127012,262.0,538.0,45.0,755.0,45.0,0.0,217.0,538.0
58.0,0.0,10.241379310344827,60.0,1.0,15.870500008232131,24.586206896551722,255.0,1.0,52.31372025570039,46.327586206896555,50.01358020096572,185.0,1.0,2687.0,474.0344827586207,486.6034482758621,17.46424919657298,1294.0332298669923,679.5476436571611,679.5476436571611,50.0,8.0,18.0,40.0,18.0,0.0,32.0,8.0
148.0,0.0,4.277027027027027,77.0,1.0,10.72747227596986,9.932432432432432,255.0,1.0,39.777024157672095,36.6554054054054,62.63727765366781,492.0,1.0,5425.0,474.2635135135135,511.06081081081084,12.083045973594572,1274.3331589502018,690.1028908793239,801.7231442337186,121.0,27.0,24.0,124.0,24.0,0.0,97.0,27.0
64.0,0.0,6.140625,56.0,1.0,11.456258098060422,13.421875,255.0,1.0,40.33058884375946,33.390625,44.09032532324268,188.0,1.0,2137.0,520.125,443.546875,20.09975124224178,1270.8398797645596,863.8020606597324,793.7883848986454,52.0,12.0,18.0,46.0,18.0,0.0,34.0,12.0
66.0,2.0,8.636363636363637,71.0,1.0,14.965249001802489,22.242424242424242,255.0,3.0,54.36828972348111,45.13636363636363,76.68982911577756,468.0,1.0,2979.0,522.3484848484849,400.6212121212121,8.54400374531753,1268.20700203082,498.0943685688486,671.0186286534823,50.0,16.0,42.0,24.0,42.0,0.0,8.0,16.0
108.0,2.0,6.981481481481482,77.0,1.0,14.465784331439865,20.037037037037038,255.0,3.0,54.25316613493903,37.101851851851855,51.802856316004146,236.0,1.0,4007.0,492.22222222222223,528.2777777777778,13.038404810405298,1313.8112497615477,768.010416596025,380.4747034955149,78.0,30.0,46.0,62.0,46.0,0.0,32.0,30.0
65.0,0.0,8.96923076923077,59.0,1.0,14.232108045131053,25.015384615384615,255.0,1.0,59.669987896942814,34.10769230769231,38.910201579820274,165.0,1.0,2217.0,453.26153846153846,508.5230769230769,13.92838827718412,1289.3211392046592,640.197625737553,640.197625737553,51.0,14.0,25.0,40.0,25.0,0.0,26.0,14.0
143.0,2.0,5.090909090909091,81.0,1.0,12.487705333176267,13.62937062937063,255.0,3.0,41.83829649316576,37.46153846153846,55.755431135716634,303.0,1.0,5357.0,466.44055944055947,481.65034965034965,2.0,1297.0520421324659,148.4082207965583,336.02678464670043,113.0,30.0,52.0,91.0,52.0,0.0,61.0,30.0
78.0,2.0,8.346153846153847,83.0,1.0,16.91064520071711,24.243589743589745,255.0,3.0,61.64937787392462,35.62820512820513,50.79776619719207,236.0,1.0,2779.0,464.65384615384613,524.4871794871794,15.033296378372908,1234.3164100019087,524.0734681320931,524.0734681320931,63.0,15.0,38.0,40.0,38.0,0.0,25.0,15.0
82.0,2.0,5.2560975609756095,70.0,1.0,11.785492296608092,14.317073170731707,255.0,3.0,42.064085268580975,34.58536585365854,69.72453660910163,467.0,1.0,2836.0,532.9512195121952,531.9024390243902,13.038404810405298,1205.8080278385942,273.76632371422164,305.26218239408564,59.0,23.0,31.0,51.0,31.0,0.0,28.0,23.0
3467.0,60.0,4.601384482261321,195.0,1.0,13.308059427748034,85.74098644361119,255.0,61.0,48.70549052199046,56.665416786847416,1886.6719195939834,81183.0,1.0,196459.0,674.0862417075281,355.0452841072974,13.038404810405298,1205.8080278385942,1.0,1.0,807.0,2660.0,3467.0,0.0,807.0,2660.0,0.0,0.0
63.0,0.0,7.936507936507937,71.0,1.0,12.526635768573636,15.079365079365079,255.0,1.0,37.170265291212246,47.682539682539684,68.14476313522823,448.0,1.0,3004.0,527.4285714285714,407.23809523809524,13.416407864998739,1228.6500722337503,907.5329195131161,849.3962561725829,56.0,7.0,25.0,38.0,25.0,0.0,31.0,7.0
65.0,0.0,8.846153846153847,70.0,1.0,15.514986074741037,25.49230769230769,255.0,1.0,60.143194020456285,34.52307692307692,44.686982338624574,202.0,1.0,2244.0,507.6923076923077,523.3230769230769,11.704699910719626,1299.9126893757134,973.3735151523283,973.3735151523283,50.0,15.0,22.0,43.0,22.0,0.0,28.0,15.0
503.0,0.0,2.0,47.0,1.0,4.032176745155766,2.94234592445328,255.0,1.0,14.246573864001252,13.469184890656063,24.48269045550285,175.0,1.0,6775.0,605.403578528827,567.6799204771372,2.0,1348.8280097922047,495.3312023283007,301.43821920917725,228.0,275.0,46.0,457.0,46.0,0.0,182.0,275.0
73114.0,15.0,2.3744836830155647,60.0,1.0,2.157998006283404,29.73821703093799,255.0,16.0,9.944741238426507,2.605369696638127,2.771614931628663,80.0,1.0,190489.0,499.17438520666354,499.9824247066225,2.0,1348.8280097922047,1.0,1.0,10496.0,62618.0,73114.0,0.0,10496.0,62618.0,0.0,0.0
79.0,0.0,5.784810126582278,54.0,1.0,10.085295582642312,12.341772151898734,255.0,1.0,36.13087535365706,32.050632911392405,52.89945053295006,403.0,1.0,2532.0,470.3164556962025,527.2405063291139,12.806248474865697,1261.1379781768528,96.77293009927931,782.4129344534125,65.0,14.0,23.0,56.0,23.0,0.0,42.0,14.0
75.0,1.0,6.493333333333333,79.0,1.0,12.203139850965497,14.266666666666667,255.0,2.0,37.557186026408075,33.986666666666665,40.9990222105628,239.0,1.0,2549.0,494.9866666666667,495.92,9.219544457292887,1273.9269994783845,462.47702645645006,428.0946157101255,62.0,13.0,28.0,47.0,28.0,0.0,34.0,13.0
147.0,0.0,4.585034013605442,52.0,1.0,9.16800376450915,10.578231292517007,255.0,1.0,35.98184069022467,29.877551020408163,38.60384844922763,215.0,1.0,4392.0,492.02721088435374,479.8707482993197,2.23606797749979,1281.0702556846757,822.5186927967047,489.51915182145837,118.0,29.0,31.0,116.0,31.0,0.0,87.0,29.0
1012.0,0.0,1.3893280632411067,78.0,1.0,3.4121679416955697,1.7826086956521738,255.0,1.0,9.844149860467352,13.555335968379447,56.525483962015656,1437.0,1.0,13718.0,463.59090909090907,490.4288537549407,2.0,1367.649808978892,700.5269445210513,289.0847626562147,298.0,714.0,25.0,987.0,25.0,0.0,273.0,714.0
84.0,2.0,6.904761904761905,72.0,1.0,13.819946805440875,19.011904761904763,255.0,3.0,48.83609468406467,43.833333333333336,61.34869760975124,296.0,1.0,3682.0,486.1904761904762,421.2142857142857,5.385164807134504,1255.2390210633193,767.6724561946977,463.0043196342773,67.0,17.0,42.0,42.0,42.0,0.0,25.0,17.0
4338.0,40.0,5.788612263715998,215.0,1.0,10.322386981386897,63.000922083909636,255.0,41.0,47.03396748959989,43.55716920239742,1597.181417089752,78548.0,1.0,188951.0,536.8019824804057,348.6219455970493,5.385164807134504,1255.2390210633193,1.0,1.0,1606.0,2732.0,4338.0,0.0,1606.0,2732.0,0.0,0.0
59.0,0.0,7.508474576271187,61.0,1.0,13.677115467217163,18.93220338983051,255.0,1.0,53.377092911542555,39.559322033898304,45.56696364485512,194.0,1.0,2334.0,487.93220338983053,522.1186440677966,8.06225774829855,1294.8980654862373,666.1246129666731,666.1246129666731,52.0,7.0,23.0,36.0,23.0,0.0,29.0,7.0
43.0,2.0,12.209302325581396,75.0,1.0,18.86988266010877,37.325581395348834,255.0,3.0,72.09545382249343,45.27906976744186,55.85293212573217,221.0,1.0,1947.0,523.2093023255813,450.6046511627907,16.278820596099706,1151.7139401778552,303.07754783223385,303.07754783223385,31.0,12.0,21.0,22.0,21.0,0.0,10.0,12.0
58.0,0.0,6.672413793103448,57.0,1.0,11.59724689540208,14.10344827586207,255.0,1.0,39.688741413730234,34.10344827586207,37.7028717717037,174.0,1.0,1978.0,447.41379310344826,450.7586206896552,7.810249675906654,1155.9433377116718,212.3982109152523,212.3982109152523,52.0,6.0,16.0,42.0,16.0,0.0,36.0,6.0
66.0,0.0,5.909090909090909,76.0,1.0,11.551895125551285,11.303030303030303,255.0,1.0,35.08084589050014,33.28787878787879,42.883480308613564,231.0,1.0,2197.0,525.3939393939394,431.75757575757575,12.206555615733702,1153.0849925309062,825.4756204758563,960.0900999385423,55.0,11.0,20.0,46.0,20.0,0.0,35.0,11.0
66.0,0.0,7.96969696969697,61.0,1.0,13.845434316890323,20.37878787878788,255.0,1.0,53.85636485035356,37.72727272727273,53.54028374477552,330.0,1.0,2490.0,495.469696969697,473.22727272727275,16.0312195418814,1317.8729073776424,370.98921817217274,436.23158986941786,56.0,10.0,22.0,44.0,22.0,0.0,34.0,10.0
63.0,0.0,7.142857142857143,55.0,1.0,12.432493451598368,16.238095238095237,255.0,1.0,41.9234806676702,32.0,37.542779831284705,164.0,1.0,2016.0,457.984126984127,545.5396825396825,12.041594578792296,1275.7417450252226,266.3625349030903,266.3625349030903,51.0,12.0,21.0,42.0,21.0,0.0,30.0,12.0
47.0,2.0,15.74468085106383,89.0,1.0,24.511801834085208,47.02127659574468,255.0,3.0,85.11381350541247,68.17021276595744,90.39589501810879,418.0,1.0,3204.0,469.4255319148936,474.74468085106383,16.76305461424021,1177.6196329885129,495.30798499519466,585.5774927368708,39.0,8.0,28.0,19.0,28.0,0.0,11.0,8.0
86.0,0.0,5.8604651162790695,53.0,1.0,10.374569523933157,12.55813953488372,255.0,1.0,36.12851886817998,29.790697674418606,36.19203184791774,197.0,1.0,2562.0,539.0930232558139,462.43023255813955,7.0710678118654755,1384.6566361376383,453.8777368411013,497.0010060351991,73.0,13.0,25.0,61.0,25.0,0.0,48.0,13.0
74.0,0.0,3.7567567567567566,52.0,1.0,7.638470928793399,7.837837837837838,255.0,1.0,31.99916680799885,25.256756756756758,27.32193496116104,146.0,1.0,1869.0,514.2837837837837,484.64864864864865,8.54400374531753,1090.923462026553,610.5939731114286,610.5939731114286,57.0,17.0,15.0,59.0,15.0,0.0,42.0,17.0
58.0,0.0,7.4655172413793105,68.0,1.0,11.839756983237304,13.586206896551724,255.0,1.0,35.75734044860151,44.6551724137931,53.620490076133734,283.0,1.0,2590.0,464.87931034482756,539.4827586206897,12.649110640673518,1222.2749281565093,310.71691296097805,174.82848738120455,49.0,9.0,20.0,38.0,20.0,0.0,29.0,9.0
22544.0,2.0,1.0253726046841731,85.0,1.0,0.9477918490891427,3.0624112845990066,255.0,3.0,3.011887873858982,2.7599804826117813,16.246242474330806,1756.0,1.0,62221.0,384.0092707594038,529.5622782114975,12.649110640673518,1222.2749281565093,1.0,1.0,1849.0,20695.0,49.0,22495.0,49.0,0.0,1800.0,20695.0
108.0,0.0,7.157407407407407,58.0,1.0,11.337549899467172,13.148148148148149,255.0,1.0,32.20271866105775,37.96296296296296,70.35109385102456,495.0,1.0,4100.0,506.25925925925924,486.25,10.816653826391969,1262.5054455328104,216.60332407421637,549.8508888780666,90.0,18.0,39.0,69.0,39.0,0.0,51.0,18.0
103.0,0.0,5.223300970873787,55.0,1.0,9.728281300659246,11.048543689320388,255.0,1.0,36.744295810073545,37.883495145631066,63.26125533546508,514.0,1.0,3902.0,582.5533980582525,481.3495145631068,8.06225774829855,1246.1540835707276,366.4928375834922,207.2920644887305,89.0,14.0,29.0,74.0,29.0,0.0,60.0,14.0
4280.0,29.0,7.285747663551402,161.0,1.0,12.747196233845965,47.87149532710281,199.0,30.0,24.80287386513112,45.10490654205608,876.2632456498791,43082.0,1.0,193049.0,490.66004672897196,474.5768691588785,8.06225774829855,1246.1540835707276,1.0,1.0,1713.0,2567.0,4280.0,0.0,1713.0,2567.0,0.0,0.0
106.0,3.0,6.443396226415095,89.0,1.0,14.644259734879986,20.443396226415093,255.0,4.0,51.65324885007266,31.12264150943396,44.76683889577799,249.0,1.0,3299.0,494.64150943396226,472.5188679245283,13.341664064126334,1330.7670720302633,912.1715847361176,81.59656855530139,82.0,24.0,106.0,0.0,82.0,24.0,0.0,0.0
63.0,0.0,6.825396825396825,57.0,1.0,11.371838904971563,18.015873015873016,255.0,1.0,45.77879597308978,30.555555555555557,35.712599607464924,154.0,1.0,1925.0,506.42857142857144,512.936507936508,21.540659228538015,1298.9553495020527,745.2422424956868,351.8096076004747,59.0,4.0,20.0,43.0,20.0,0.0,39.0,4.0
67.0,2.0,8.925373134328359,79.0,1.0,16.204213044241268,27.70149253731343,255.0,3.0,64.71107195521665,34.3134328358209,46.07236648889744,219.0,1.0,2299.0,485.43283582089555,476.44776119402985,10.816653826391969,1121.359888706565,501.55857085688405,439.16511701181366,53.0,14.0,44.0,23.0,44.0,0.0,9.0,14.0
49.0,0.0,7.877551020408164,61.0,1.0,13.225875462804003,16.836734693877553,255.0,1.0,42.161665022874054,39.48979591836735,43.72974630847118,187.0,1.0,1935.0,501.2244897959184,526.8775510204082,18.788294228055936,1298.2757796400579,467.2515382532197,467.2515382532197,40.0,9.0,15.0,34.0,15.0,0.0,25.0,9.0
41.0,2.0,9.512195121951219,88.0,1.0,18.980248978319555,25.341463414634145,255.0,3.0,64.30173147769156,39.41463414634146,59.58186645475286,273.0,1.0,1616.0,525.0487804878048,563.9756097560976,21.400934559032695,1208.803127064122,577.0424594429772,577.0424594429772,36.0,5.0,25.0,16.0,25.0,0.0,11.0,5.0
113.0,2.0,5.20353982300885,68.0,1.0,10.89950822308288,14.176991150442477,255.0,3.0,41.00210011640469,32.991150442477874,57.9437468394263,419.0,1.0,3728.0,500.8053097345133,487.5486725663717,9.899494936611665,1317.3720051678645,554.6548476304881,413.0919994383818,85.0,28.0,41.0,72.0,41.0,0.0,44.0,28.0
170.0,0.0,3.9176470588235293,64.0,1.0,8.449450750970716,7.329411764705882,255.0,1.0,30.18409719013294,31.658823529411766,53.967757899819816,395.0,1.0,5382.0,511.4117647058824,518.1882352941177,7.0,1273.0412404945882,312.1938500355188,283.53483031190365,129.0,41.0,31.0,139.0,31.0,0.0,98.0,41.0
64.0,0.0,5.078125,54.0,1.0,8.42671475038612,9.390625,255.0,1.0,32.32337446971425,33.921875,46.62292377666136,318.0,1.0,2171.0,458.171875,538.71875,11.40175425099138,1334.6598817676359,805.5656397836243,755.9371667010427,55.0,9.0,21.0,43.0,21.0,0.0,34.0,9.0
64.0,1.0,4.609375,76.0,1.0,10.382703747549336,9.5,255.0,2.0,32.59409455714332,25.03125,32.35639849299517,209.0,1.0,1602.0,488.1875,477.28125,9.219544457292887,1352.736855415716,663.3852575992324,263.60007587252323,50.0,14.0,20.0,44.0,20.0,0.0,30.0,14.0
73498.0,8.0,2.1406568886228197,66.0,1.0,1.7677617157443735,16.05076328607581,255.0,9.0,5.643014210470341,2.4759857411086017,2.6530798237134436,131.0,1.0,181980.0,499.57880486543854,500.76402078968135,9.219544457292887,1352.736855415716,1.0,1.0,9669.0,63829.0,73498.0,0.0,9669.0,63829.0,0.0,0.0
57.0,0.0,8.0,54.0,1.0,13.428171486605473,24.31578947368421,255.0,1.0,61.21723123284267,39.03508771929825,54.52022477212316,279.0,1.0,2225.0,502.1578947368421,466.2456140350877,14.7648230602334,1299.3525310707637,131.36590120727678,397.1901307938051,45.0,12.0,18.0,39.0,18.0,0.0,27.0,12.0
60.0,2.0,10.6,86.0,1.0,18.626325456192372,27.716666666666665,255.0,3.0,58.968379002836954,45.516666666666666,58.277637697109476,257.0,1.0,2731.0,576.0833333333334,470.26666666666665,16.401219466856727,1197.405528632635,312.62117650600703,312.62117650600703,51.0,9.0,37.0,23.0,37.0,0.0,14.0,9.0
52.0,0.0,7.25,59.0,1.0,12.089211655916131,15.615384615384615,255.0,1.0,41.46136006811915,39.51923076923077,48.105449229397394,221.0,1.0,2055.0,478.11538461538464,456.4807692307692,17.029386365926403,1202.6013470805694,667.5147938435522,477.62432936357,45.0,7.0,18.0,34.0,18.0,0.0,27.0,7.0
58.0,0.0,7.706896551724138,59.0,1.0,12.842559392423269,16.93103448275862,255.0,1.0,43.394287749364814,36.275862068965516,44.033996702958355,178.0,1.0,2104.0,492.05172413793105,561.6551724137931,11.045361017187261,1301.7929942967123,370.4186820342624,370.4186820342624,46.0,12.0,19.0,39.0,19.0,0.0,27.0,12.0
73882.0,9.0,2.104775182047048,67.0,1.0,1.700035649938916,17.553314745134134,255.0,10.0,5.772062098054316,2.3899596654124142,2.4211332354598616,106.0,1.0,176575.0,499.1449338133781,499.5391841043827,11.045361017187261,1301.7929942967123,1.0,1.0,9004.0,64878.0,73882.0,0.0,9004.0,64878.0,0.0,0.0
59.0,0.0,5.864406779661017,69.0,1.0,11.409864342274476,11.59322033898305,255.0,1.0,36.701322492251755,29.135593220338983,36.664977806204185,212.0,1.0,1719.0,470.20338983050846,473.6271186440678,15.524174696260024,1164.1735265844177,450.8680516514782,450.8680516514782,50.0,9.0,19.0,40.0,19.0,0.0,31.0,9.0
47.0,0.0,6.1063829787234045,63.0,1.0,10.84755888325423,12.191489361702128,255.0,1.0,38.23646376970011,33.12765957446808,43.85935792394973,186.0,1.0,1557.0,532.8510638297872,528.1914893617021,15.811388300841896,1225.4411450575667,701.5098003591967,884.4959016298493,36.0,11.0,14.0,33.0,14.0,0.0,22.0,11.0
50.0,0.0,8.5,72.0,1.0,12.778497564267875,15.5,255.0,1.0,38.14197163231078,41.66,41.89157910606856,221.0,1.0,2083.0,504.82,451.28,13.038404810405298,1215.072425824897,246.85420798519922,246.85420798519922,46.0,4.0,22.0,28.0,22.0,0.0,24.0,4.0
56.0,1.0,10.803571428571429,81.0,1.0,19.295095271353606,26.375,255.0,2.0,64.03781318765611,47.625,62.36315375627319,255.0,1.0,2667.0,525.9821428571429,530.2857142857143,21.02379604162864,1160.3120269996343,249.46743274423616,305.240888479902,45.0,11.0,28.0,28.0,28.0,0.0,17.0,11.0
68.0,0.0,6.3088235294117645,56.0,1.0,10.973574345218362,14.176470588235293,255.0,1.0,40.723580817532195,32.98529411764706,59.065141667548815,425.0,1.0,2243.0,524.1617647058823,553.8823529411765,13.892443989449804,1216.402071685181,275.6174885597792,660.1219584288951,52.0,16.0,19.0,49.0,19.0,0.0,33.0,16.0
70.0,0.0,5.828571428571428,65.0,1.0,11.520133219184363,13.185714285714285,255.0,1.0,41.58546891030323,30.6,38.861806442830215,202.0,1.0,2142.0,457.87142857142857,475.42857142857144,9.055385138137417,1266.6885963013956,457.21985958617324,457.21985958617324,57.0,13.0,19.0,51.0,19.0,0.0,38.0,13.0
72836.0,4.0,2.0721346586852656,73.0,1.0,1.5320231411558052,9.09296227140425,255.0,5.0,3.294356755212716,2.6671838102037455,2.927181117683222,167.0,1.0,194267.0,499.0794661980339,498.30740293261573,9.055385138137417,1266.6885963013956,1.0,1.0,10996.0,61840.0,72836.0,0.0,10996.0,61840.0,0.0,0.0
54.0,2.0,12.166666666666666,81.0,1.0,20.957408307397245,37.370370370370374,255.0,3.0,77.21573824808101,44.592592592592595,59.628019301927644,244.0,1.0,2408.0,470.7962962962963,520.1296296296297,9.0,1202.7938310450381,441.87894269811045,776.7245328943847,47.0,7.0,34.0,20.0,34.0,0.0,13.0,7.0
215.0,0.0,3.8372093023255816,45.0,1.0,7.341916081438837,7.558139534883721,255.0,1.0,26.61307802791825,25.98139534883721,64.06515308585055,839.0,1.0,5586.0,509.06511627906974,491.6744186046512,2.0,1337.8938672405968,1011.1073137901832,457.96069700357475,141.0,74.0,42.0,173.0,42.0,0.0,99.0,74.0
63.0,0.0,7.222222222222222,73.0,1.0,13.013356318827823,14.571428571428571,255.0,1.0,44.8796324171187,38.523809523809526,48.09344645413484,240.0,1.0,2427.0,564.968253968254,465.3015873015873,19.1049731745428,1217.0723068084328,471.9629222725022,656.8964910851632,56.0,7.0,22.0,41.0,22.0,0.0,34.0,7.0
72.0,0.0,8.847222222222221,64.0,1.0,13.810885121508548,25.430555555555557,255.0,1.0,61.532923975906535,41.916666666666664,47.10559945484189,234.0,1.0,3018.0,548.4444444444445,487.34722222222223,9.219544457292887,1279.8828071350908,541.1811157089649,522.4720088196113,59.0,13.0,34.0,38.0,34.0,0.0,25.0,13.0
94.0,0.0,5.446808510638298,63.0,1.0,11.290757867328967,13.595744680851064,255.0,1.0,46.742918259605645,31.585106382978722,46.50220987072574,302.0,1.0,2969.0,504.8936170212766,502.74468085106383,14.317821063276353,1289.7802138348998,727.2001100109928,154.17522498767434,77.0,17.0,23.0,71.0,23.0,0.0,54.0,17.0
123.0,1.0,3.4878048780487805,87.0,1.0,9.56651158792626,7.4227642276422765,255.0,2.0,27.175732876956523,43.31707317073171,109.74940539670185,1076.0,1.0,5328.0,525.3089430894308,494.1626016260163,4.123105625617661,1311.0522491495142,587.8817908389407,663.9171635076171,97.0,26.0,21.0,102.0,21.0,0.0,76.0,26.0
213.0,0.0,3.427230046948357,53.0,1.0,7.009089358961982,6.103286384976526,255.0,1.0,24.98635568506002,25.854460093896712,41.937494751392286,290.0,1.0,5507.0,466.67605633802816,528.1784037558685,2.0,1284.020249061517,800.4048975362407,391.934943581202,147.0,66.0,33.0,180.0,33.0,0.0,114.0,66.0
58.0,0.0,7.741379310344827,71.0,1.0,14.470612723041883,19.5,255.0,1.0,56.230513866184545,35.172413793103445,44.97245821190875,211.0,1.0,2040.0,579.0862068965517,520.6034482758621,12.36931687685298,1260.2428337427673,242.62110378118388,242.62110378118388,46.0,12.0,22.0,36.0,22.0,0.0,24.0,12.0
94.0,0.0,7.095744680851064,59.0,1.0,12.006265340403477,15.24468085106383,255.0,1.0,42.45866229194637,38.09574468085106,43.149435821103076,178.0,1.0,3581.0,467.3085106382979,545.6489361702128,10.770329614269007,1320.6608194385112,499.8119646427044,499.8119646427044,77.0,17.0,34.0,60.0,34.0,0.0,43.0,17.0
56.0,0.0,5.571428571428571,59.0,1.0,11.692270253183056,14.0,255.0,1.0,47.57137494634472,25.178571428571427,31.7153112768542,159.0,1.0,1410.0,519.7857142857143,495.8392857142857,15.0,1219.7151306760115,469.77654262425665,469.77654262425665,45.0,11.0,11.0,45.0,11.0,0.0,34.0,11.0
49.0,0.0,7.673469387755102,74.0,1.0,13.553202430666115,14.755102040816327,255.0,1.0,40.059919718425924,38.734693877551024,46.469992736240975,221.0,1.0,1898.0,491.734693877551,497.81632653061223,7.211102550927978,1201.1415403689941,803.7493390354981,905.5302314114091,31.0,18.0,18.0,31.0,18.0,0.0,13.0,18.0
92.0,0.0,7.804347826086956,75.0,1.0,15.245982457565937,18.57608695652174,255.0,1.0,50.72608318333748,53.23913043478261,80.2262249171756,416.0,1.0,4898.0,489.8695652173913,479.30434782608694,8.54400374531753,1351.290124288637,546.5016010955503,538.1988480106586,75.0,17.0,25.0,67.0,25.0,0.0,50.0,17.0
83.0,2.0,6.204819277108434,85.0,1.0,14.381848529866177,15.385542168674698,255.0,3.0,43.878757196846266,42.493975903614455,61.190079811393616,328.0,1.0,3527.0,477.56626506024094,497.1807228915663,2.23606797749979,1305.278897400858,429.18061466007526,429.18061466007526,65.0,18.0,38.0,45.0,38.0,0.0,27.0,18.0
65.0,0.0,6.2153846153846155,46.0,1.0,9.479520123674401,15.169230769230769,255.0,1.0,44.17711528374051,33.15384615384615,43.22080366932671,290.0,1.0,2155.0,497.6923076923077,470.3076923076923,17.804493814764857,1185.1451387910258,134.6291201783626,326.0751447136074,52.0,13.0,21.0,44.0,21.0,0.0,31.0,13.0
10577.0,11.0,3.0883993570955846,86.0,1.0,6.3795547334481855,17.75560177744162,255.0,12.0,25.312047479840437,9.755790866975513,32.661210571212195,1304.0,1.0,103187.0,573.6666351517443,507.2610381015411,17.804493814764857,1185.1451387910258,1.0,1.0,3772.0,6805.0,10577.0,0.0,3772.0,6805.0,0.0,0.0
116.0,0.0,5.9655172413793105,46.0,1.0,10.143735143599512,14.525862068965518,255.0,1.0,42.41674628771221,29.698275862068964,41.35448518967695,306.0,1.0,3445.0,484.07758620689657,502.5431034482759,11.704699910719626,1285.7449202699577,208.4922060893404,274.6525077256714,88.0,28.0,38.0,78.0,38.0,0.0,50.0,28.0
315.0,2.0,2.1746031746031744,80.0,1.0,7.5683964511995265,6.155555555555556,255.0,3.0,25.35333657499558,26.015873015873016,61.4237666797367,620.0,1.0,8195.0,447.4825396825397,474.4031746031746,2.0,1325.1248997736025,516.8994099435595,59.135437767890075,199.0,116.0,34.0,281.0,34.0,0.0,165.0,116.0
60.0,2.0,6.516666666666667,75.0,1.0,14.016052305204282,19.766666666666666,255.0,3.0,54.86479340666067,27.716666666666665,38.5608141626819,207.0,1.0,1663.0,499.5,532.1833333333333,5.0,1203.4122319471412,795.0861588532402,795.0861588532402,50.0,10.0,29.0,31.0,29.0,0.0,21.0,10.0
50.0,0.0,6.52,58.0,1.0,12.224958077637732,14.52,255.0,1.0,42.44537195030807,30.08,39.408547296240194,160.0,1.0,1504.0,497.38,549.56,9.433981132056603,1259.079028496623,607.8322136905874,757.5968584940147,36.0,14.0,13.0,37.0,13.0,0.0,23.0,14.0
